,href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
951,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1897,arabic78,female,"['columbia,', 'usa']",arabic,['none'],"['19,', 'female', '']",3.0,naturalistic,['usa'],8.0,19.0
952,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899,arabic79,female,"['saudi', 'arabia']",arabic,['none'],"['24,', 'female', '']",13.0,academic,['usa'],1.0,24.0
953,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901,arabic80,male,"['saudi', 'arabia']",arabic,['none'],"['25,', 'male', '']",11.0,academic,['usa'],2.0,25.0
954,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914,arabic81,male,"['saudi', 'arabia']",arabic,"['german', '']","['22,', 'male', '']",17.0,naturalistic,['usa'],3.6,22.0
955,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917,arabic82,male,"['damascus,', 'syria']",arabic,['none'],"['42,', 'male', '']",12.0,academic,['usa'],0.3,42.0
956,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920,arabic83,male,"['saudi', 'arabia']",arabic,['none'],"['22,', 'male', '']",21.0,academic,['usa'],1.0,22.0
957,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927,arabic84,female,"['saudi', 'arabia']",arabic,['none'],"['26,', 'female', '']",12.0,academic,['usa'],2.0,26.0
958,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963,arabic85,female,"['saudi', 'arabia']",arabic,['none'],"['24,', 'female', '']",14.0,academic,['usa'],0.4,24.0
959,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,"['cairo,', 'egypt']",arabic,"['french', 'spanish', '']","['28,', 'male', '']",3.0,academic,"['usa,', 'canada']",2.8,28.0
960,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2005,arabic87,female,"['city,', 'kuwait']",arabic,"['turkish', '']","['49,', 'female', '']",10.0,academic,['usa'],0.5,49.0
961,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2008,arabic88,female,"['beirut,', 'lebanon']",arabic,"['french', '']","['19,', 'female', '']",4.0,academic,['usa'],3.0,19.0
962,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2022,arabic89,female,"['baghdad,', 'iraq']",arabic,['none'],"['35,', 'female', '']",19.0,academic,['usa'],16.0,35.0
963,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2036,arabic90,female,"['tripoli,', 'libya']",arabic,"['turkish', '']","['23,', 'female', '']",12.0,academic,['usa'],2.5,23.0
964,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086,arabic91,female,"['saudi', 'arabia']",arabic,['none'],"['57,', 'female', '']",12.0,academic,['usa'],8.0,57.0
965,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2087,arabic92,male,"['baghdad,', 'iraq']",arabic,"['dutch', '']","['36,', 'male', '']",10.0,academic,['usa'],2.0,36.0
966,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2112,arabic93,female,"['baghdad,', 'iraq']",arabic,['none'],"['27,', 'female', '']",10.0,academic,['usa'],4.8,27.0
967,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2114,arabic94,female,"['arab', 'emirates']",arabic,['none'],"['24,', 'female', '']",9.0,academic,['usa'],9.0,24.0
968,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2143,arabic95,female,"['city,', 'kuwait']",arabic,['none'],"['31,', 'female', '']",10.0,academic,['usa'],1.0,31.0
969,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153,arabic96,male,"['saudi', 'arabia']",arabic,['none'],"['21,', 'male', '']",7.0,academic,['usa'],2.0,21.0
970,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2154,arabic97,female,"['arab', 'emirates']",arabic,['none'],"['19,', 'female', '']",4.0,academic,[''],0.0,19.0
971,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2155,arabic98,female,"['arab', 'emirates']",arabic,['none'],"['19,', 'female', '']",4.0,academic,[''],0.0,19.0
972,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2157,arabic99,female,"['saudi', 'arabia']",arabic,['none'],"['25,', 'female', '']",16.0,academic,['usa'],2.0,25.0
973,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2159,arabic100,female,"['beirut,', 'lebanon']",arabic,"['french', 'german', '']","['40,', 'female', '']",10.0,academic,['usa'],20.0,40.0
974,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2160,arabic101,male,"['doha,', 'qatar']",arabic,['none'],"['21,', 'male', '']",10.0,academic,['usa'],2.0,21.0
975,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2161,arabic102,male,"['saudi', 'arabia']",arabic,"['french', '']","['22,', 'male', '']",3.0,academic,['usa'],5.0,22.0
976,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2196,arabic103,male,"['baghdad,', 'iraq']",arabic,['none'],"['29,', 'male', '']",10.0,academic,['usa'],3.0,29.0
977,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200,arabic104,female,"['saudi', 'arabia']",arabic,['none'],"['31,', 'female', '']",6.0,academic,['usa'],4.0,31.0
978,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2201,arabic105,female,"['saudi', 'arabia']",arabic,['none'],"['23,', 'female', '']",12.0,academic,[''],0.0,23.0
979,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",12.0,academic,['uk'],2.0,28.0
980,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203,arabic107,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",12.0,academic,['australia'],2.0,28.0
981,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204,arabic108,female,"['saudi', 'arabia']",arabic,['none'],"['30,', 'female', '']",10.0,academic,[''],0.0,30.0
982,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205,arabic109,female,"['saudi', 'arabia']",arabic,['none'],"['19,', 'female', '']",10.0,academic,[''],0.0,19.0
983,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,"['saudi', 'arabia']",arabic,['none'],"['27,', 'male', '']",7.0,academic,['uk'],7.0,27.0
984,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,"['saudi', 'arabia']",arabic,['none'],"['20,', 'female', '']",5.0,academic,['usa'],3.0,20.0
985,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,"['saudi', 'arabia']",arabic,['none'],"['19,', 'female', '']",3.0,academic,['usa'],2.5,19.0
986,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,"['saudi', 'arabia']",arabic,"['spanish', '']","['20,', 'female', '']",1.0,naturalistic,['usa'],4.0,20.0
987,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"['amman,', 'jordan']",arabic,['none'],"['23,', 'female', '']",4.0,academic,"['uk,', 'usa']",5.5,23.0
988,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,"['damascus,', 'syria']",arabic,"['hindi', '']","['41,', 'female', '']",19.0,academic,['usa'],22.0,41.0
989,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,"['saudi', 'arabia']",arabic,['none'],"['30,', 'female', '']",13.0,academic,['usa'],4.0,30.0
990,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,"['saudi', 'arabia']",arabic,['none'],"['40,', 'male', '']",37.0,academic,['usa'],3.0,40.0
991,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,"['saudi', 'arabia']",arabic,['none'],"['40,', 'male', '']",13.0,academic,"['australia,', 'usa']",3.0,40.0
992,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"['saudi', 'arabia']",arabic,['none'],"['29,', 'male', '']",13.0,academic,"['uk,', 'usa']",17.0,29.0
993,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,"['saudi', 'arabia']",arabic,"['amharic', 'tagalog', 'tigrigna', '']","['31,', 'male', '']",13.0,academic,['usa'],3.0,31.0
994,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",5.0,academic,['usa'],3.0,28.0
995,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,"['saudi', 'arabia']",arabic,['none'],"['31,', 'male', '']",28.0,academic,['usa'],6.0,31.0
996,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,"['saudi', 'arabia']",arabic,['none'],"['26,', 'male', '']",12.0,academic,['usa'],0.3,26.0
997,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,"['geulmim,', 'morocco']",arabic,"['french', 'tachelhit', '']","['42,', 'male', '']",17.0,academic,['usa'],18.0,42.0
998,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,"['beersheba,', 'israel']",arabic,"['hebrew', 'italian', '']","['69,', 'male', '']",12.0,academic,['usa'],12.0,69.0
999,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,"['beersheba,', 'israel']",arabic,"['hebrew', '']","['51,', 'male', '']",10.0,academic,['usa'],24.0,51.0
1000,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,"['tarshiha-maalot,', 'israel']",arabic,"['hebrew', '']","['51,', 'female', '']",14.0,academic,['usa'],24.0,51.0
1001,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,"['saudi', 'arabia']",arabic,['none'],"['40,', 'male', '']",13.0,academic,['usa'],1.3,40.0
1002,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,"['ramallah,', 'palestine']",arabic,['none'],"['48,', 'male', '']",11.0,academic,['usa'],20.0,48.0
1003,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,"['saudi', 'arabia']",arabic,"['spanish', '']","['31,', 'male', '']",12.0,academic,['usa'],4.5,31.0
1004,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,"['saudi', 'arabia']",arabic,['none'],"['20,', 'male', '']",17.0,academic,['usa'],4.0,20.0
1005,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,"['cairo,', 'egypt']",arabic,"['spanish', '']","['29,', 'female', '']",19.0,naturalistic,['usa'],11.0,29.0
1006,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,arabic133,female,"['saudi', 'arabia']",arabic,['none'],"['24,', 'female', '']",12.0,academic,[''],0.0,24.0
1007,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,"['saudi', 'arabia']",arabic,['none'],"['29,', 'female', '']",13.0,academic,['usa'],0.1,29.0
1008,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,"['saudi', 'arabia']",arabic,['none'],"['34,', 'female', '']",12.0,academic,['usa'],1.0,34.0
1009,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,"['wales,', 'uk']",arabic,['none'],"['19,', 'female', '']",14.0,naturalistic,['usa'],5.0,19.0
1010,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,"['arab', 'emirates']",arabic,['none'],"['20,', 'male', '']",7.0,academic,['usa'],0.7,20.0
1011,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,"['saudi', 'arabia']",arabic,['none'],"['25,', 'male', '']",12.0,academic,['usa'],0.2,25.0
1012,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2427,arabic139,male,"['khartoum,', 'sudan']",arabic,['none'],"['28,', 'male', '']",5.0,academic,['usa'],23.0,28.0
1013,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2433,arabic140,female,"['saudi', 'arabia']",arabic,['none'],"['26,', 'female', '']",6.0,academic,['usa'],2.0,26.0
1014,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2437,arabic141,male,"['cairo,', 'egypt']",arabic,"['spanish', '']","['35,', 'male', '']",12.0,academic,['australia'],12.0,35.0
1015,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"['saudi', 'arabia']",arabic,['none'],"['25,', 'male', '']",13.0,academic,"['canada,', 'uk,', 'usa']",0.5,25.0
1016,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2470,arabic143,female,"['saudi', 'arabia']",arabic,['none'],"['20,', 'female', '']",12.0,academic,['usa'],1.0,20.0
1017,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479,arabic144,male,"['laayoune,', 'morocco']",arabic,"['french', '']","['32,', 'male', '']",29.0,academic,['usa'],3.0,32.0
1018,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,"['saudi', 'arabia']",arabic,['none'],"['22,', 'female', '']",9.0,academic,['usa'],5.0,22.0
1019,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,"['amman,', 'jordan']",arabic,['none'],"['27,', 'male', '']",17.0,academic,['usa'],9.0,27.0
1020,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2544,arabic147,female,"['saudi', 'arabia']",arabic,['none'],"['56,', 'female', '']",16.0,academic,[''],0.0,56.0
1021,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2550,arabic148,female,"['saudi', 'arabia']",arabic,['none'],"['18,', 'female', '']",12.0,academic,[''],0.0,18.0
1022,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584,arabic149,female,"['saudi', 'arabia']",arabic,['none'],"['26,', 'female', '']",12.0,academic,['usa'],0.5,26.0
1023,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592,arabic150,female,"['saudi', 'arabia']",arabic,['none'],"['25,', 'female', '']",12.0,academic,['usa'],2.0,25.0
1024,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598,arabic151,female,"['saudi', 'arabia']",arabic,"['french', '']","['25,', 'female', '']",5.0,academic,['usa'],3.0,25.0
1025,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2607,arabic152,female,"['saudi', 'arabia']",arabic,['none'],"['28,', 'female', '']",7.0,naturalistic,['usa'],10.0,28.0
1026,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"['city,', 'kuwait']",arabic,['none'],"['20,', 'male', '']",5.0,academic,"['usa,', 'uk']",3.1,20.0
1027,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2693,arabic154,male,"['saudi', 'arabia']",arabic,['none'],"['64,', 'male', '']",12.0,academic,['usa'],3.5,64.0
1028,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"['saudi', 'arabia']",arabic,['none'],"['28,', 'male', '']",15.0,academic,"['usa,', 'canada']",1.5,28.0
1029,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2730,arabic156,female,"['cairo,', 'egypt']",arabic,['none'],"['18,', 'female', '']",6.0,academic,['usa'],3.5,18.0
1030,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2734,arabic157,female,"['sanaa,', 'yemen']",arabic,['none'],"['38,', 'female', '']",6.0,academic,['usa'],2.0,38.0
1031,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2741,arabic158,male,"['jakarta,', 'indonesia']",arabic,"['indonesian', '']","['22,', 'male', '']",8.0,academic,['usa'],5.0,22.0
1032,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2742,arabic159,male,"['saudi', 'arabia']",arabic,['none'],"['19,', 'male', '']",14.0,naturalistic,['usa'],1.0,19.0
1033,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2743,arabic160,female,"['amman,', 'jordan']",arabic,"['french', '']","['26,', 'female', '']",3.0,academic,['usa'],5.0,26.0
1034,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2749,arabic161,female,"['minya,', 'egypt']",arabic,"['german', 'french', '']","['38,', 'female', '']",12.0,academic,['usa'],10.0,38.0
1035,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2750,arabic162,male,"['saudi', 'arabia']",arabic,['none'],"['50,', 'male', '']",12.0,academic,['usa'],8.0,50.0
1036,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2752,arabic163,female,"['bouznika,', 'morocco']",arabic,"['french', '']","['27,', 'female', '']",14.0,academic,['usa'],3.0,27.0
1037,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2765,arabic164,female,"['sale,', 'morocco']",arabic,"['french', '']","['30,', 'female', '']",15.0,academic,['usa'],2.0,30.0
1038,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2771,arabic165,female,"['beirut,', 'lebanon']",arabic,"['french', '']","['62,', 'female', '']",12.0,academic,['usa'],20.0,62.0
1039,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2780,arabic166,male,"['saudi', 'arabia']",arabic,['none'],"['18,', 'male', '']",17.0,academic,['usa'],1.0,18.0
1040,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2788,arabic167,male,"['saudi', 'arabia']",arabic,['none'],"['24,', 'male', '']",19.0,academic,['usa'],0.5,24.0
1041,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2794,arabic168,female,"['saudi', 'arabia']",arabic,['none'],"['42,', 'female', '']",21.0,academic,['usa'],11.0,42.0
1042,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2809,arabic169,female,"['tripoli,', 'libya']",arabic,"['french', 'swedish', '']","['21,', 'female', '']",11.0,naturalistic,['usa'],2.0,21.0
